# Verb vocabulary harvested from a corpus of interactive fiction.
#
# Regenerate:
#   verb-synonyms-gen harvest --corpus stories --corpus unit_tests \
#       --wordnet <WordNet-3.0/dict> --freq <12dicts/Lemmatized/2+2+3frq.txt> -o …
#
# Tab-separated: spelling, the number of stories whose parser accepts it, and
# the WordNet verb lemma to expand it under (empty when WordNet has no verb
# entry, which is most of the abbreviations, magic words and game-specific
# actions).  A spelling containing a space is a verb plus a literal word from
# one of its syntax lines — `turn on`, `pick up` — which is how English
# lexicalises them and how a thesaurus indexes them, even though a dictionary
# can only hold the head word.
#
# These are the STORIES' OWN spellings and are ground truth: a suggestion the
# parser would reject is worthless.  An inflected spelling is dropped only when
# every story that accepts it also accepts its base form.
#
# 149 stories read; 15454 spellings.
notify off	57	
notify on	57	
nouns	59	
noverb	1	
novice	2	
novice mode	1	
novice off	1	
novice on	1	
nudge	13	nudge
nudge around	1	
nudge at	4	
nudge away	1	
nudge back	2	
nudge down	7	
nudge in	7	
nudge into	1	
nudge off	2	
nudge on	9	
nudge onto	1	
nudge out	1	
nudge over	5	
nudge to	10	
nudge under	8	
nudge up	7	
nudge with	4	
number	1	number
numbers	3	
numbers off	2	
numbers on	2	
nums	1	
nurl	1	
nurl about	1	
nurl at	1	
nurl to	1	
nurse	2	nurse
nuzzle	1	nuzzle
oar	1	
oar to	1	
objects	16	
obscure	1	obscure
obscure behind	1	
obscure in	1	
obscure under	1	
observ	11	
observ for	6	
observ in	6	
observ on	6	
observ throug	5	
observ under	2	
observ with	3	
observe	16	observe
observe for	4	
observe grow	1	
observe in	5	
observe on	4	
observe room	1	
observe through	7	
observe with	5	
obta	6	
obtain	1	obtain
obtain from	1	
obtain in	1	
obtain off	1	
obtain on	1	
obtain out	1	
obtain up	1	
ocean	1	
odysse	2	
odysseus	2	
off	11	off
off bow	1	
off port	1	
off quarter	1	
off starboard	1	
off the	1	
offe	10	
offend	2	offend
offer	97	offer
offer and	2	
offer at	1	
offer back	4	
offer blood	2	
offer cpr	1	
offer cut	1	
offer direct	1	
offer for	7	
offer in	1	
offer monologue	1	
offer off	1	
offer on	1	
offer out	1	
offer over	17	
offer the	1	
offer to	97	
offer up	11	offer up
offer with	5	
oggoth	1	
ogle	1	ogle
ogoth	1	
oil	16	oil
oil up	1	
oil with	8	
oink	4	oink
oink at	2	
okay	26	okay
old	1	
oma	1	
omg	1	
one	1	
onegin	1	
onewish	1	
onward	1	
oohh	1	
ope	9	
open	136	open
open brass	1	
open eyes	1	
open in	1	
open lock	1	
open my	1	
open on	1	
open padlock	1	
open portal	1	
open sesame	1	
open to	1	
open up	40	open up
open window	1	
open with	97	
open-ses	1	
open-sesa	1	
opera	1	
opera house	1	
operate	4	operate
operate on	1	operate on
oppressio	1	
option	1	
options	4	
orangxo	1	
order	24	order
order drink	1	
order from	9	
order in	1	
order of	1	
order on	1	
order out	1	
order to	4	
order under	1	
order up	1	
order with	5	
organise	1	organise
organize	3	organize
origin	1	
origin paste	1	
oscillate	1	oscillate
oscillate up	1	
osculate	1	osculate
osculate kiss	1	
osculate with	1	
oui	1	
out	60	out
out area	1	
out cabin	1	
out color	2	
out colour	2	
out drawing	1	
out drawing-r	1	
out game	1	
out here	1	
out list	1	
out listing	1	
out listings	1	
out lists	1	
out location	1	
out place	2	
out room	3	
out symbol	2	
out the	1	
out this	1	
outerica	1	
outgribe	1	
outline	1	outline
outline score	1	
output	1	output
outside	18	
ovate	1	
ovate at	1	
ovate for	1	
over	1	
ovidio	1	
ovidio from	1	
oyster	1	oyster
oysters	1	
ozmoo	2	
pac	1	
pace	5	pace
pace about	1	
pace across	1	
pace after	1	
pace around	1	
pace away	1	
pace back	1	
pace backward	1	
pace backwards	1	
pace bathroom	1	
pace bed	1	
pace behind	1	
pace by	1	
pace downstair	1	
pace downward	1	
pace forward	1	
pace hell	1	
pace in	1	
pace inside	1	
pace into	1	
pace loo	1	
pace near	1	
pace on	1	
pace onward	1	
pace out	1	
pace outside	1	
pace over	1	
pace sleep	1	
pace the	1	
pace through	1	
pace to	1	
pace toward	1	
pace towards	1	
pace up	1	
pace upstairs	1	
pace upwards	1	
pace with	1	
pack	3	pack
padd	4	
paddle	4	paddle
paddle for	1	
paddle to	1	
paddle with	2	
page	2	page
pah	1	
paint	5	paint
paint my	1	
paint on	1	
paint teeth	1	
paint tooth	1	
paint with	5	
palace	1	
palpitate	1	palpitate
palpitate up	1	
panic	3	panic
pant	1	pant
pantry	1	
paper	1	paper
paper streamers	1	
parade	1	parade
parade off	1	
parade to	1	
parch	1	parch
parch with	1	
pardon	1	pardon
pare	1	pare
pare apart	1	
pare out	1	
pare up	1	
pare with	1	
park	2	park
parkour	1	
parr	1	
parry	5	parry
parry against	1	
parry with	3	
parser	2	
part	5	part
part up	5	
part with	5	part with
party	1	party
pass	8	pass
pass out	1	pass out
pass throug	1	
pass to	7	
pass up	1	pass up
passwo	2	
password	1	
passwords	1	
paste	1	paste
pat	40	pat
pat in	1	
pat on	8	
pat over	2	
pat to	9	
pat with	30	
patch	13	patch
patch with	13	
patriarch	1	
patriarch off	1	
paus	1	
pause	7	pause
pause for	1	
pause until	1	
pauses	1	
pauses off	1	
pauses on	1	
paw	3	paw
paw at	2	
pay	80	pay
pay and	2	
pay at	1	
pay blood	2	
pay cpr	1	
pay for	10	pay for
pay monologue	1	
pay off	1	pay off
pay on	1	
pay over	16	
pay throug	1	
pay to	67	
pay up	2	pay up
pay with	11	
pcaf	1	
peal	7	peal
peal with	6	
peck	2	peck
peck at	1	peck at
pecorino	1	
pecorino cheese	1	
peda	2	
pedal	1	pedal
peddle	1	peddle
peddle in	1	
peddle on	1	
peddle to	1	
pee	11	pee
pee in	8	
pee off	1	
pee on	9	
pee-p	1	
pee-p in	1	
pee-p on	1	
pee-pee	1	pee-pee
pee-pee in	1	
pee-pee on	1	
peek	16	peek
peek around	9	
peek at	11	
peek behind	11	
peek down	9	
peek for	9	
peek in	13	
peek inside	1	
peek into	1	
peek on	9	
peek out	9	
peek over	6	
peek throug	4	
peek through	7	
peek to	4	
peek under	11	
peek up	10	
peek with	5	
peel	20	peel
peel away	2	
peel back	1	
peel down	2	
peel off	14	peel off
peel with	4	
peep	1	peep
peep around	1	
peep at	1	
peep behind	1	
peep down	1	
peep for	1	
peep in	1	
peep on	1	
peep out	1	
peep over	1	
peep throug	1	
peep under	1	
peep up	1	
peer	10	peer
peer around	9	
peer at	10	
peer behind	10	
peer down	8	
peer for	9	
peer in	10	
peer inside	1	
peer into	1	
peer on	9	
peer out	9	
peer over	5	
peer throug	4	
peer through	6	
peer to	4	
peer under	10	
peer up	9	
peer with	6	
pell	1	
pell at	1	
pell deave	1	
pell in	1	
pell inside	1	
pell into	1	
pell out	1	
pell outside	1	
pell through	1	
pell to	1	
penetrate	1	penetrate
penetrate face	1	
penetrate head	1	
penetrate in	1	
penetrate into	1	
penetrate through	1	
penetrate with	1	
peof	1	
people	2	people
people list	1	
people personae	1	
perambula	1	
perambula about	1	
perambula across	1	
perambula after	1	
perambula around	1	
perambula away	1	
perambula back	1	
perambula backward	1	
perambula backwards	1	
perambula bathroom	1	
perambula bed	1	
perambula behind	1	
perambula by	1	
perambula downstair	1	
perambula downward	1	
perambula forward	1	
perambula hell	1	
perambula in	1	
perambula inside	1	
perambula into	1	
perambula loo	1	
perambula near	1	
perambula on	1	
perambula onward	1	
perambula out	1	
perambula outside	1	
perambula over	1	
perambula sleep	1	
perambula the	1	
perambula through	1	
perambula to	1	
perambula toward	1	
perambula towards	1	
perambula up	1	
perambula upstairs	1	
perambula upwards	1	
perambula with	1	
perch	1	perch
perch at	1	
perch down	1	
perch in	1	
perch next	1	
perch on	1	
perfor	1	
perfor in	1	
perfor throug	1	
perfor with	1	
perform	3	perform
perform on	1	
performan	1	
perhaps	1	
perhaps not	1	
perhaps so	1	
personae	1	
personae list	1	
personae personae	1	
persuade	1	persuade
persuade about	1	
peru	2	
peruse	5	peruse
peruse about	1	
peruse in	1	
peruse throug	2	
pester	1	pester
pet	60	pet
pet finger	1	
pet fingers	1	
pet hand	1	
pet in	1	
pet on	8	
pet over	2	
pet to	10	
pet with	31	
petition	1	petition
petition for	1	
petname	1	
petname egg	1	
petrified	1	petrify
petrified organ	1	
petter	1	
petter dum	1	
phantom	1	
phantoms	1	
phi	1	
phone	15	phone
phone bonnie	1	
phone bonstance	1	
phone by	1	
phone corvallis	1	
phone finch	1	
phone for	1	
phone noodleman	1	
phone on	9	
phone renee	1	
phone sis	1	
phone sister	1	
phone to	3	
phone up	5	
phone val	1	
phone with	4	
phonograp	1	
photograp	2	
photograp with	1	
pic	5	
pick	118	pick
pick all	3	
pick everythin	1	
pick everything	2	
pick from	2	
pick in	3	
pick lock	2	
pick on	1	
pick page	1	
pick through	1	
pick up	97	pick up
pick with	48	
picket	1	picket
picku	1	
picture	1	picture
picture big	1	
picture display	1	
picture large	1	
picture off	1	
picture on	1	
pictures	1	
pictures big	1	
pictures display	1	
pictures large	1	
pictures off	1	
pictures on	1	
piddle	2	piddle
piddle in	2	
piddle on	2	
pie	1	
pierce	13	pierce
pierce down	1	
pierce face	1	
pierce head	1	
pierce in	1	
pierce into	1	
pierce off	1	
pierce through	1	
pierce with	10	
pies	1	
pig	1	pig
pig carcass	1	
pile	1	pile
pile up	1	pile up
pilot	1	pilot
pilot around	1	
pilot away	1	
pilot by	1	
pilot for	1	
pilot in	1	
pilot off	1	
pilot on	1	
pilot over	1	
pilot to	1	
pilot toward	1	
pilot up	1	
pin	8	pin
pin from	2	
pin off	2	
pin on	2	
pin onto	1	
pin to	5	
pin with	3	
pinc	1	
pinch	9	pinch
pinch from	2	
pinch in	1	
pinch inventory	1	
pinch loaf	1	
pinch nose	1	
pinch off	2	
pinch on	1	
pinch out	1	
pinch with	1	
pinch your	1	
piroue	1	
piroue with	1	
piss	31	piss
piss in	8	
piss off	2	
piss on	11	
pitc	1	
pitch	15	pitch
pitch across	1	
pitch against	1	
pitch at	15	
pitch away	8	
pitch down	14	
pitch in	15	pitch in
pitch into	1	pitch into
pitch off	14	
pitch on	14	
pitch onto	1	
pitch out	3	
pitch over	15	
pitch overboar	1	
pitch throug	6	
pitch through	9	
pitch to	13	
pitch up	1	
pivot	1	pivot
pla	2	
plac	1	
place	56	place
place above	1	
place across	21	
place agains	6	
place against	7	
place alignment	1	
place all	1	
place alongside	1	
place around	15	
place aside	1	
place at	8	
place away	5	
place back	3	
place before	6	
place behind	30	
place below	1	
place beneath	2	
place beside	3	
place besides	1	
place betwee	4	
place between	2	
place by	5	
place close	2	
place closer	1	
place down	49	place down
place everything	1	
place face	1	
place finger	2	
place fingers	2	
place floor	2	
place from	1	
place front	2	
place ground	1	
place hand	2	
place head	1	
place in	55	
place inside	11	
place into	12	
place my	1	
place near	4	
place next	3	
place of	3	
place on	54	
place onto	12	
place out	22	
place over	33	
place overboar	1	
place pans	1	
place the	2	
place throug	3	
place through	11	
place to	10	
place top	1	
place under	45	
place underneat	1	
place up	4	
place with	5	
places	18	
plague	1	plague
plain	2	plain
plains	1	
plan	1	plan
planets	1	
plans	1	
plant	8	plant
plant in	4	
plaster	1	plaster
play	70	play
play around	1	play around
play cards	1	
play computer	1	
play croquet	1	
play dance	1	
play electric	1	
play game	2	
play games	1	
play hand	1	
play in	2	
play laptop	1	
play music	1	
play on	6	
play organ	1	
play script	1	
play tape	1	
play the	2	
play with	31	
playdarts	1	
playscrip	1	
playtest	1	
plead	3	plead
plead for	3	
plead to	1	
plead with	1	
please	1	please
plod	1	plod
plod about	1	
plod across	1	
plod after	1	
plod around	1	
plod away	1	
plod back	1	
plod backward	1	
plod backwards	1	
plod bathroom	1	
plod bed	1	
plod behind	1	
plod by	1	
plod downstair	1	
plod downward	1	
plod forward	1	
plod hell	1	
plod in	1	
plod inside	1	
plod into	1	
plod loo	1	
plod near	1	
plod on	1	
plod onward	1	
plod out	1	
plod outside	1	
plod over	1	
plod sleep	1	
plod the	1	
plod through	1	
plod to	1	
plod toward	1	
plod towards	1	
plod up	1	
plod upstairs	1	
plod upwards	1	
plod with	1	
plonk	1	plonk
plot	4	plot
plot course	1	
plot for	1	
plot score	1	
plot to	2	
ploughver	1	
plover	16	
pluc	2	
pluck	7	pluck
pluck all	1	
pluck bird	1	
pluck everything	1	
pluck from	4	
pluck hold	1	
pluck in	2	
pluck into	1	
pluck inventory	2	
pluck of	1	
pluck off	3	
pluck on	2	
pluck out	2	
pluck over	1	
pluck puffin	1	
pluck stuffed	1	
pluck the	1	
pluck up	2	
pluck with	2	
plug	38	plug
plug across	1	
plug around	1	
plug back	1	
plug behind	1	
plug down	1	
plug in	19	plug in
plug inside	1	
plug into	7	plug into
plug on	3	
plug onto	1	
plug out	1	
plug over	1	
plug through	1	
plug to	10	
plug under	1	
plug up	1	
plug with	18	
plugh	31	
plunk	1	plunk
plus	1	
pob	1	
pob against	1	
pob at	1	
pob fosken	1	
pob gronk	1	
pob in	1	
pob into	1	
pob on	1	
pob onto	1	
pocket	3	pocket
poi	1	
point	44	point
point at	43	
point finger	2	
point for	4	
point from	1	
point hand	1	
point in	6	
point on	6	
point out	5	point out
point rudder	1	
point to	33	
point toward	2	
point towards	2	
point with	12	
pois	3	
pok	2	
poke	43	poke
poke around	1	
poke at	4	poke at
poke away	1	
poke back	1	
poke face	1	
poke from	2	
poke head	1	
poke in	5	
poke into	3	poke into
poke inventory	1	
poke off	2	
poke on	7	
poke out	1	poke out
poke through	1	
poke to	2	
poke with	36	
polar	1	
polar bear	1	
pole-	1	
pole- on	1	
pole- over	1	
pole- with	1	
poleva	1	
poleva on	1	
poleva over	1	
poleva with	1	
poli	14	
polish	64	polish
polish across	2	
polish against	1	
polish face	1	
polish feet	1	
polish hand	1	
polish hands	1	
polish in	2	
polish into	1	
polish my	1	
polish off	7	polish off
polish on	17	
polish onto	2	
polish out	1	
polish over	7	
polish teeth	1	
polish together	1	
polish under	1	
polish up	4	polish up
polish with	15	
polish writing	1	
polka	1	polka
ponder	3	ponder
poo	3	
poo in	1	
poo off	1	
poo on	1	
poo-p	1	
poo-poo	1	
poop	6	
poop in	4	
poop off	1	
poop on	4	
pop	10	pop
pop down	3	
pop out	1	pop out
pop with	9	
populatio	1	
populatio bottlenec	1	
por	1	
port	1	port
port aft	1	
port bow	1	
port quarter	1	
positi	3	
positi agains	1	
positi at	1	
positi by	1	
positi down	1	
positi in	1	
positi on	1	
positi over	1	
positi under	1	
positive	3	
positivel	1	
possess	1	possess
possessio	1	
possib	1	
possibly	1	
post	1	post
pot	1	pot
potpourri	1	
pou	4	
poun	2	
pounce	2	pounce
pound	13	pound
pound about	1	
pound around	1	
pound at	9	
pound back	1	
pound down	9	
pound in	2	
pound on	10	
pound out	4	
pound over	1	
pound to	1	
pound with	8	
pour	71	pour
pour against	1	
pour at	2	
pour away	1	
pour down	2	pour down
pour from	30	
pour in	54	
pour into	20	
pour oil	2	
pour on	58	
pour onto	16	
pour out	29	pour out
pour over	15	
pour tea	1	
pour teapot	1	
pour throug	2	
pour through	2	
pour to	1	
pour water	2	
pout	1	pout
povo	1	
power	3	power
power around	2	
power off	2	
power on	3	
power over	2	
power to	2	
power up	3	
power with	2	
powers	2	
ppcc	1	
prance	2	prance
prance at	1	
prance in	1	
prance into	1	
prance on	1	
prance onto	1	
prance out	1	
prance over	1	
pray	65	pray
pray for	10	
pray god	1	
pray through	1	
pray to	7	
pray with	1	
pre	3	
precis	1	precis
precis score	1	
prefixes	1	
prep	1	
prepar	1	
prepar from	1	
pres	26	
presen	4	
presen to	4	
presen with	1	
present	61	present
present at	1	
present commands	2	
present inv	1	
present invent	1	
present inventory	1	
present map	2	
present off	2	
present on	1	
present the	1	
present to	61	
preser	1	
preserve	4	preserve
press	95	press
press agains	3	
press against	3	
press around	1	
press at	4	
press away	2	
press back	3	
press behind	1	
press beneath	2	
press by	1	
press chasm	1	
press cliff	1	
press close	1	
press closed	1	
press closer	2	
press down	15	press down
press dropoff	1	
press edge	1	
press eject	1	
press forward	1	
press in	24	
press inside	1	
press into	11	
press near	1	
press number	1	
press off	14	
press on	43	press on
press onto	5	
press out	2	press out
press over	11	
press overboar	1	
press play	1	
press records	1	
press rewind	1	
press rudder	1	
press saddle	1	
press shut	1	
press the	1	
press throug	2	
press through	1	
press to	81	
press toward	3	
press towards	3	
press under	42	
press underneat	1	
press up	24	
press using	1	
press vent	1	
press vents	1	
press with	17	
pretend	2	pretend
pretend am	1	
pretend be	1	
pretend like	1	
pretend that	1	
pretend to	1	
pretty	1	
prev	1	
prev beginning	1	
prev of	1	
prev one	1	
prev page	1	
prev start	1	
prev to	1	
prevent	1	prevent
previous	1	
previous beginning	1	
previous of	1	
previous one	1	
previous page	1	
previous start	1	
previous to	1	
prick	2	prick
prick at	1	
prick in	1	
prick into	1	
prick with	1	
primes	1	
prince	1	
prince apart	1	
prince down	1	
prince from	1	
prince in	1	
prince off	1	
prince on	1	
prince out	1	
prince up	1	
prince with	1	
print	4	print
print in	2	
print on	2	
print with	2	
priority	1	
priority off	1	
priority on	1	
pris	6	
prise	5	prise
prise apart	3	
prise open	4	
prise out	1	
prise with	5	
prison	1	
prize	4	prize
prize apart	3	
prize open	4	
prize with	4	
prob	1	
probe	1	probe
probe with	1	
proc	5	
procee	25	
procee across	2	
procee after	1	
procee around	24	
procee away	10	
procee behind	13	
procee down	25	
procee in	25	
procee off	2	
procee on	16	
procee out	10	
procee over	22	
procee throug	16	
procee to	25	
procee under	9	
procee up	25	
procee with	13	
proceed	19	proceed
proceed about	1	
proceed across	8	
proceed after	1	
proceed around	17	
proceed away	13	
proceed back	2	
proceed backward	1	
proceed backwards	1	
proceed bathroom	1	
proceed bed	1	
proceed behind	14	
proceed by	3	
proceed down	16	
proceed downstair	1	
proceed downward	1	
proceed forward	1	
proceed from	4	
proceed hell	1	
proceed in	18	
proceed inside	3	
proceed into	3	
proceed loo	1	
proceed near	2	
proceed of	1	
proceed off	2	
proceed on	17	
proceed onto	1	
proceed onward	1	
proceed out	15	
proceed outside	2	
proceed over	16	
proceed past	1	
proceed sleep	1	
proceed the	1	
proceed through	16	
proceed to	17	
proceed toward	1	
proceed towards	1	
proceed under	12	
proceed up	18	
proceed upstairs	1	
proceed upwards	1	
proceed with	4	
procla	1	
procla to	1	
proclaim	4	proclaim
proclaim to	4	
procure	1	procure
procure with	1	
prod	7	prod
prod at	2	
prod with	3	
proffer	1	proffer
proffer off	1	
proffer to	1	
progre	1	
promenade	1	promenade
promenade about	1	
promenade across	1	
promenade after	1	
promenade around	1	
promenade away	1	
promenade back	1	
promenade backward	1	
promenade backwards	1	
promenade bathroom	1	
promenade bed	1	
promenade behind	1	
promenade by	1	
promenade downstair	1	
promenade downward	1	
promenade forward	1	
promenade hell	1	
promenade in	1	
promenade inside	1	
promenade into	1	
promenade loo	1	
promenade near	1	
promenade on	1	
promenade onward	1	
promenade out	1	
promenade outside	1	
promenade over	1	
promenade sleep	1	
promenade the	1	
promenade through	1	
promenade to	1	
promenade toward	1	
promenade towards	1	
promenade up	1	
promenade upstairs	1	
promenade upwards	1	
promenade with	1	
pronounce	1	pronounce
pronouns	59	
prop	11	prop
prop agains	2	
prop against	3	
prop beneath	1	
prop betwee	2	
prop between	1	
prop in	4	
prop into	1	
prop on	7	
prop onto	1	
prop open	1	
prop under	2	
prop up	6	prop up
prop with	5	
prospect	1	prospect
prosser	1	
protect	2	protect
protect to	1	
protes	1	
protest	2	protest
provide	2	provide
provide cut	1	
provide direct	1	
provide in	1	
provide inside	1	
provide into	1	
provide off	1	
provide on	1	
provide over	1	
provide the	1	
provide to	2	
provide up	1	
prune	58	prune
prune apart	1	
prune down	2	
prune it	1	
prune nails	1	
prune off	2	
prune open	1	
prune out	2	
prune that	1	
prune throug	3	
prune through	1	
prune up	1	
prune with	19	
pry	27	pry
pry apart	3	
pry door	1	
pry from	1	
pry in	1	
pry mausoleum	1	
pry off	1	
pry on	1	
pry open	5	
pry out	10	
pry through	1	
pry to	2	
pry up	8	
pry with	22	
puff	6	puff
puff and	2	
puff at	2	
puff puff	2	
puke	6	puke
puke at	1	
puke on	1	
pul	6	
pull	124	pull
pull apart	8	
pull around	6	
pull ashore	1	
pull aside	1	
pull away	1	pull away
pull back	4	pull back
pull backward	1	
pull backwards	1	
pull behind	1	
pull beneath	1	
pull close	1	
pull closer	1	
pull down	19	pull down
pull free	1	
pull from	8	
pull in	10	pull in
pull into	2	
pull land	1	
pull of	3	
pull off	9	pull off
pull on	34	
pull onto	2	
pull open	1	
pull out	18	pull out
pull over	3	pull over
pull throug	1	
pull to	18	
pull togeth	1	
pull together	1	pull together
pull under	2	
pull underneat	1	
pull up	26	pull up
pull with	11	
pulse	1	pulse
pulse at	1	
pulse with	1	
pulver	1	
pummel	1	pummel
pummel with	1	
pump	12	pump
pump out	1	
pump up	9	
pump with	9	
pun	2	pun
punc	4	
punch	76	punch
punch against	2	
punch around	1	
punch at	1	
punch back	1	
punch buckle	1	
punch by	1	
punch collar	1	
punch down	5	
punch in	3	punch in
punch into	1	
punch laughter	1	
punch off	2	
punch on	2	
punch out	1	punch out
punch over	1	
punch the	1	
punch through	2	
punch up	1	
punch using	2	
punch with	39	
punctu	2	
punctu with	2	
puncture	2	puncture
puncture down	1	
puncture off	1	
puncture with	1	
punt	2	punt
punt back	1	
punt in	1	
purc	1	
purcha	7	
purcha from	6	
purcha with	4	
purchase	65	purchase
purchase for	1	
purchase from	8	
purchase in	1	
purchase with	7	
purigi	1	
purloin	4	purloin
pursue	38	pursue
pursue to	4	
pus	4	
push	129	push
push agains	3	
push against	3	
push around	1	push around
push aside	1	push aside
push at	4	
push away	2	push away
push back	3	push back
push behind	1	
push beneath	2	
push by	1	
push chasm	1	
push cliff	1	
push close	1	
push closed	1	
push closer	2	
push down	16	push down
push dropoff	1	
push edge	1	
push eject	1	
push forward	1	push forward
push from	1	
push in	25	
push inside	1	
push into	11	
push near	1	
push number	1	
push off	14	
push on	44	push on
push onto	5	
push out	3	push out
push over	12	
push overboar	1	
push play	1	
push records	1	
push rewind	1	
push rudder	1	
push saddle	1	
push shut	1	
push the	1	
push throug	2	
push through	1	push through
push to	83	
push toward	3	
push towards	3	
push under	42	
push underneat	1	
push up	25	push up
push using	1	
push vent	1	
push vents	1	
push with	18	
push-sing	1	
put	128	put
put above	1	
put across	23	put across
put agains	6	
put against	7	
put alignment	1	
put all	1	
put alongside	1	
put around	16	
put aside	1	put aside
put at	8	
put away	5	put away
put back	3	put back
put band	1	
put before	6	
put behind	31	
put below	2	
put beneath	5	
put beside	3	
put besides	1	
put betwee	4	
put between	2	
put by	6	
put close	2	
put closer	1	
put clothes	1	
put down	99	put down
put everything	1	
put eyes	1	
put face	1	
put finger	2	
put fingers	2	
put fire	1	
put floor	2	
put from	1	
put front	2	
put ground	1	
put hand	5	
put hands	1	
put head	1	
put in	97	put in
put ingredients	1	
put inside	57	
put into	57	
put kids	1	
put me	1	
put my	1	
put near	5	
put next	3	
put of	4	
put on	98	put on
put onto	58	
put open	1	
put out	29	put out
put over	37	put over
put overboar	1	
put pans	1	
put pool	1	
put table	1	
put the	2	
put throug	3	
put through	12	put through
put to	10	
put top	1	
put under	49	put under
put underneat	2	
put up	4	put up
put with	8	
put your	1	
putain	1	
puto	2	
pyrdebug	1	
quadox	1	
quaff	12	quaff
quaff from	11	
quake	1	quake
quake up	1	
quantify	1	quantify
quantify blessings	1	
quantify inv	1	
quantify inventory	1	
quantify my	1	
quantify possessio	1	
quantify sheep	1	
quantify stuff	1	
quarry	1	quarry
quarry here	1	
quarry in	1	
quarry with	1	
quench	9	quench
quench out	1	
quendor	1	
query	16	query
query about	15	
query for	12	
query how	1	
query on	5	
query some	1	
query the	1	
query what	1	
query where	1	
query whether	1	
query who	1	
query why	1	
questi	8	
questi about	8	
questi for	8	
questi to	1	
question	9	question
question about	8	
question for	5	
question on	1	
question some	1	
question the	1	
question what	1	
question whats	1	
question where	1	
question wheres	1	
quests	1	
queue	1	queue
queue all	1	
queue test	1	
queue tests	1	
qui	10	
quickly	1	
quiet	4	quiet
quietly	1	quiet
quips	1	
quit	138	quit
quit game	1	
quity	2	
quiz	12	quiz
quiz about	12	
quiz for	10	
quiz on	1	
quote	1	quote
quote off	1	
quote on	1	
quotes	1	
quotes off	1	
quotes on	1	
race	3	race
race about	1	
race across	1	
race after	1	
race around	1	
race away	1	
race back	1	
race backward	1	
race backwards	1	
race bathroom	1	
race bed	1	
race behind	1	
race by	1	
race downstair	1	
race downward	1	
race forward	1	
race hell	1	
race in	1	
race inside	1	
race into	1	
race loo	1	
race near	1	
race on	2	
race onward	1	
race out	1	
race outside	1	
race over	1	
race sleep	1	
race the	1	
race through	1	
race to	1	
race toward	1	
race towards	1	
race up	1	
race upstairs	1	
race upwards	1	
race with	1	
radio	1	radio
radio the	1	
rafters	1	
rage	2	rage
rage quit	1	
ragequit	1	
rai	2	
rais	3	
raise	51	raise
raise all	1	
raise arms	1	
raise at	1	
raise back	1	
raise backward	1	
raise backwards	1	
raise brows	1	
raise crap	1	
raise everything	1	
raise eyebrow	1	
raise eyebrows	1	
raise finger	1	
raise fingers	1	
raise from	3	
raise in	2	
raise inventory	1	
raise leak	1	
raise my	1	
raise nap	1	
raise of	1	
raise off	6	
raise on	2	
raise one	1	
raise onto	1	
raise out	2	
raise piss	1	
raise pop	1	
raise rest	1	
raise shit	1	
raise some	1	
raise swing	1	
raise the	1	
raise these	1	
raise those	1	
raise through	1	
raise to	3	
raise up	38	raise up
raise whiz	1	
raise whizz	1	
raise with	9	
rake	3	rake
rake in	2	rake in
rake over	1	
rake up	1	rake up
rake with	3	
ralph	1	
ram	3	ram
ram into	1	
ram with	1	
ramble	1	ramble
ramble about	1	
ramble across	1	
ramble after	1	
ramble around	1	
ramble away	1	
ramble back	1	
ramble backward	1	
ramble backwards	1	
ramble bathroom	1	
ramble bed	1	
ramble behind	1	
ramble by	1	
ramble downstair	1	
ramble downward	1	
ramble forward	1	
ramble hell	1	
ramble in	1	
ramble inside	1	
ramble into	1	
ramble loo	1	
ramble near	1	
ramble on	1	ramble on
ramble onward	1	
ramble out	1	
ramble outside	1	
ramble over	1	
ramble sleep	1	
ramble the	1	
ramble through	1	
ramble to	1	
ramble toward	1	
ramble towards	1	
ramble up	1	
ramble upstairs	1	
ramble upwards	1	
ramble with	1	
rambo	1	
random	4	
random-se	1	
randomsee	1	
range	1	range
ransac	3	
ransac for	3	
ransac in	3	
ransac under	2	
ransack	8	ransack
ransack behind	1	
ransack crabs	1	
ransack for	7	
ransack in	6	
ransack through	4	
ransack under	6	
rap	46	rap
rap at	41	
rap down	40	
rap off	2	
rap on	46	
rap out	5	
rap over	4	
rap with	5	
rape	37	rape
rape off	2	
rape with	2	
rapidly	1	
rapier	1	
rar	3	
rar at	2	
rarr	2	
rarr at	2	
rarrr	2	
rarrr at	2	
rask	1	
rask from	1	
rask off	1	
raskage	1	
raskage tall	1	
raskage wide	1	
rat	1	rat
rather	1	
rather it	1	
rather please	1	
rather with	1	
rating	1	
rats	1	
rattle	19	rattle
rattle at	4	
rattle open	1	
rattle to	1	
rattle up	1	
rattle with	5	
ratto	1	
rava	2	
raven	1	raven
ravish	6	ravish
rcro	1	
re-sort	1	
re-sort out	1	
rea	9	
reac	1	
reach	38	reach
reach for	12	
reach from	1	
reach in	32	
reach inside	1	
reach into	4	reach into
reach on	1	
reach onto	1	
reach out	4	reach out
reach throug	1	
reach through	5	
reach to	5	
reach towards	1	
reach under	4	
reach up	2	
reach using	1	
reach with	12	
read	136	read
read about	47	
read acknowled	1	
read aloud	1	
read backward	1	
read backwards	1	
read beginning	1	
read between	1	
read contents	1	
read footnote	1	
read from	7	
read handwriti	1	
read in	49	
read letters	1	
